SANGER_ID,SPECIMEN_ID,DATE_OF_PRESERVATION,YEAR_OF_COLLECTION,MONTH_OF_COLLECTION,MONTH_YEAR,COLLECTION_LOCATION,DECIMAL_LATITUDE,DECIMAL_LONGITUDE,SEX,OUTDOORS_INDOORS,SPECIFIC_TIME_OF_COLLECTION,DURATION_OF_COLLECTION,COLLECTION_METHOD,BLOOD_MEAL,COLLECTOR_SAMPLE_ID,SPECIES_COLLECTED,PLASMODIUM_DETECTED,SPOROZOITE_INFECTIVITY,PLASMODIUM_SPECIES_AVAILABLE,CONTAMINATION_RISK,NN_ASSIGNMENT,VAE_SPECIES,SPECIES_CALL,CALL_METHOD
ANOSPP13031062,KAJO_001_G7,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.086709,32.65167,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.003,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031070,KAJO_001_G8,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.08574,32.5887,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.015,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031078,KAJO_001_G9,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.086217,32.5868,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.017,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031015,KAJO_001_H1,08/04/2013,2013,4,4.2013,UGANDA|KIIMI,-0.087914,32.651504,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.4.13.003,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031087,KAJO_001_H10,01/04/2014,2014,4,4.2014,UGANDA|KIIMI,-0.087575,32.650449,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.4.14.003,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031095,KAJO_001_H11,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.050,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031023,KAJO_001_H2,01/04/2013,2013,4,4.2013,UGANDA|KIIMI,-0.088067,32.651684,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,NA,U.KMI.XI.4.13.001,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031031,KAJO_001_H3,01/05/2013,2013,5,5.2013,UGANDA|KIIMI,-0.08587,32.64872,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.13.009,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031039,KAJO_001_H4,01/05/2013,2013,5,5.2013,UGANDA|BUGIRI,-0.096096,32.6311,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.BGR.XI.5-13.005,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031047,KAJO_001_H5,01/05/2013,2015,5,5.2015,UGANDA|BUGIRI,-0.095141,32.631848,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.BGR.ASP.5-13.001,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13031055,KAJO_001_H6,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.086429,32.588539,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.016,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031063,KAJO_001_H7,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.08574,32.5887,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.024,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031071,KAJO_001_H8,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.08574,32.5887,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.014,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031079,KAJO_001_H9,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.085711,32.5887,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.004,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031104,KAJO_002_A1,01/09/2013,2013,9,9.2013,UGANDA|KIIMI,-0.086935,32.650414,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.9.13.002,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031176,KAJO_002_A10,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.006,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031184,KAJO_002_A11,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.018,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031192,KAJO_002_A12,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087811,32.651134,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.5.14.030,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031112,KAJO_002_A2,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.007,Anopheles_gambiae,N,NA,NONE,Medium,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031120,KAJO_002_A3,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087707,32.65057,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.005,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031128,KAJO_002_A4,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.08674,32.651,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.013,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031136,KAJO_002_A5,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087575,32.650449,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.6.14.005,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031144,KAJO_002_A6,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.086217,32.5868,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.NSZ.ASP.03-15.004,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031152,KAJO_002_A7,01/03/2015,2015,3,3.2015,UGANDA|BUGIRI,-0.095141,32.6318,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.BGR.XI.03-15.006,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031160,KAJO_002_A8,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.086921,32.586018,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.013,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031168,KAJO_002_A9,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087811,32.651134,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.001,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031105,KAJO_002_B1,01/09/2013,2013,9,9.2013,UGANDA|KIIMI,-0.08589,32.65,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.9.13.004,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031177,KAJO_002_B10,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.005,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031185,KAJO_002_B11,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.017,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031193,KAJO_002_B12,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087811,32.651134,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.028,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13031113,KAJO_002_B2,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.086346,32.589,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.032,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031121,KAJO_002_B3,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087707,32.65057,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.006,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031129,KAJO_002_B4,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.08674,32.651,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.014,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031137,KAJO_002_B5,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.6.14.006,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031145,KAJO_002_B6,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.008,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031153,KAJO_002_B7,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.051,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031161,KAJO_002_B8,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08637,32.5873,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.NSZ.ASP.03-15.003,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031169,KAJO_002_B9,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.002,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031106,KAJO_002_C1,01/09/2013,2013,9,9.2013,UGANDA|KIIMI,-0.086935,32.650414,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.9.13.003,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031178,KAJO_002_C10,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.004,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031186,KAJO_002_C11,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.016,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031194,KAJO_002_C12,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087811,32.651134,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.5.14.027,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031114,KAJO_002_C2,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.086217,32.5868,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.004,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031122,KAJO_002_C3,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087871,32.651444,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.007,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031130,KAJO_002_C4,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.08661,32.65134,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.015,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031138,KAJO_002_C5,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.6.14.007,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031146,KAJO_002_C6,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08637,32.5864,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.036,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031154,KAJO_002_C7,01/03/2015,2015,3,3.2015,UGANDA|BUGIRI,-0.097451,32.6312,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.BGR.XI.03-15.005,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031162,KAJO_002_C8,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08598,32.5879,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.048,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031170,KAJO_002_C9,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087575,32.650449,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.012,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031107,KAJO_002_D1,01/09/2013,2013,9,9.2013,UGANDA|KIIMI,-0.08589,32.65,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.9.13.005,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031179,KAJO_002_D10,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,N,U.KMI.ASP.5.14.003,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031187,KAJO_002_D11,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.015,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031195,KAJO_002_D12,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,N,U.KMI.ASP.5.14.026,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031115,KAJO_002_D2,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.086217,32.5868,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.011,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031123,KAJO_002_D3,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.086953,32.651086,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.008,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031131,KAJO_002_D4,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.08661,32.65134,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.016,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031139,KAJO_002_D5,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.6.14.008,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031147,KAJO_002_D6,01/04/2015,2015,4,4.2015,UGANDA|KANSAMBWE,-0.08637,32.5873,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.04-15.028,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031155,KAJO_002_D7,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.085711,32.5887,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.037,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031163,KAJO_002_D8,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.001,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031171,KAJO_002_D9,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087575,32.650449,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.011,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031108,KAJO_002_E1,01/09/2013,2013,9,9.2013,UGANDA|KIIMI,-0.087652,32.651681,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,N,U.KMI.XI.9.13.001,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031180,KAJO_002_E10,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,N,U.KMI.ASP.5.14.022,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031188,KAJO_002_E11,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08589,32.65,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.5.14.014,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031196,KAJO_002_E12,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.5.14.025,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031116,KAJO_002_E2,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087707,32.65057,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.001,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031124,KAJO_002_E3,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.086953,32.651086,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.009,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031132,KAJO_002_E4,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.086935,32.650415,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.6.14.001,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031140,KAJO_002_E5,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087317,32.650449,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.6.14.009,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031148,KAJO_002_E6,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.052,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031156,KAJO_002_E7,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08637,32.5873,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.006,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031164,KAJO_002_E8,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08638,32.5878,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.019,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031172,KAJO_002_E9,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.087575,32.650449,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.5.14.010,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031109,KAJO_002_F1,01/09/2013,2013,9,9.2013,UGANDA|KIIMI,-0.08781,32.651127,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,Y,U.KMI.ASP.9.13.006,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031181,KAJO_002_F10,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,F,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,N,U.KMI.ASP.5.14.021,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031189,KAJO_002_F11,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08589,32.65,M,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.5.14.013,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031197,KAJO_002_F12,01/05/2014,2014,5,5.2014,UGANDA|KIIMI,-0.08781,32.651128,NA,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.5.14.024,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031117,KAJO_002_F2,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087707,32.65057,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.002,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031125,KAJO_002_F3,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.08773,32.65047,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.KMI.XI.6.14.010,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031133,KAJO_002_F4,01/06/2014,2014,6,6.2014,UGANDA|KIIMI,-0.087575,32.650449,NA,INDOORS,09:00,PT3H,INDOOR_ASPIRATOR,NA,U.KMI.ASP.6.14.002,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13031141,KAJO_002_F5,01/03/2015,2015,3,3.2015,UGANDA|KANSAMBWE,-0.08602,32.585606,F,INDOORS,09:00,PT3H,PYRETHROID_SPRAY_CATCH,Y,U.NSZ.XI.03-15.012,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
